energy_function,model_name,energy,time,num_cg_modes,lr,lr_cg,clamp_grads,patience,min_delta,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,hidden_dims,x0_std,num_nodes
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.0018474053358659148,23.12752413749695,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,733.0,14.149874210357666,0.0013049880508333445,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02317742258310318,17.277268886566162,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023239735513925552,25.281716346740723,133.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,771.0,19.011480808258057,-0.02313217706978321,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.0018419388215988874,26.94479250907898,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,938.0,18.050413370132446,0.0024373133201152086,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02321891486644745,20.05387306213379,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.02297832816839218,27.604689121246338,133.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,774.0,18.668471336364746,-0.022864747792482376,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.0018457769183441997,29.360413074493408,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,777.0,14.950867414474487,0.001180637045763433,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023235920816659927,22.986549139022827,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.02323278971016407,25.357109785079956,133.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,785.0,19.159664392471313,-0.023152995854616165,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.0018581226468086243,29.484695196151733,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,919.0,17.572000980377197,0.0003189957933500409,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023261895403265953,28.372657775878906,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.023137029260396957,19.577811002731323,133.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,775.0,18.856018781661987,-0.02311759814620018,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.0018466577166691422,29.423877239227295,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,1191.0,23.045095443725586,-0.0009240553481504321,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023189082741737366,19.953246355056763,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023207329213619232,28.555870294570923,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,927.0,22.3529109954834,-0.023064518347382545,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0018259154167026281,28.881882667541504,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,882.0,16.940091848373413,0.0009052762761712074,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02324092388153076,22.81354832649231,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.001724662957713008,30.20545530319214,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,1085.0,26.718015432357788,-0.0015553922858089209,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0018625123193487525,23.27028727531433,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,740.0,14.364826440811157,0.0022017976734787226,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02324201725423336,22.986571788787842,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.0017766759265214205,28.703025102615356,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,924.0,22.33526921272278,-0.001578914700075984,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0018733112374320626,26.028929710388184,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,712.0,14.130457878112793,0.0014708749949932098,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023264478892087936,28.185232400894165,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.001800648751668632,30.65291738510132,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,785.0,18.905842542648315,-0.0007757002022117376,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.001849462860263884,24.892675638198853,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,833.0,16.017547607421875,0.0009130702819675207,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023181915283203125,17.097211837768555,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.0017582622822374105,28.845368146896362,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,929.0,22.683286666870117,-0.0014099874533712864,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0018437820253893733,21.02483057975769,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,778.0,14.887622833251953,0.0016608560690656304,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.0231806468218565,17.261394023895264,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023227069526910782,22.327367544174194,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,789.0,18.913516521453857,-0.023013915866613388,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.001866725622676313,24.568530559539795,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,810.0,15.627649545669556,0.0006379326805472374,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023271434009075165,28.164673566818237,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.0017601032741367817,19.252950429916382,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,770.0,18.541815042495728,-0.001747403759509325,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0018472927622497082,26.876128435134888,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,775.0,15.144449710845947,0.002296685241162777,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023259365931153297,25.76273250579834,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023250021040439606,30.064457178115845,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,635.0,15.154120922088623,-0.023046214133501053,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0018648896366357803,25.952619552612305,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,1002.0,19.73631477355957,0.0004947221605107188,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023215698078274727,20.60349416732788,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.0017412002198398113,19.279683113098145,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,630.0,15.633249998092651,-0.0016419383464381099,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.0018620018381625414,27.02827739715576,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,812.0,15.561784267425537,0.0019825203344225883,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023216605186462402,19.811456203460693,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023242123425006866,24.007569074630737,100.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,629.0,15.22254490852356,-0.023117590695619583,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.001825413084588945,20.219592571258545,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,722.0,14.060544967651367,0.0017050211317837238,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023176951333880424,17.269155979156494,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023225674405694008,37.49061679840088,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,1080.0,25.868087768554688,-0.023041466251015663,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.0018017651746049523,25.001423835754395,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,849.0,16.19833779335022,0.0017776410095393658,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02322067692875862,19.90294051170349,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023226791992783546,32.09444189071655,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,1072.0,25.963353395462036,-0.02301791124045849,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.0018088178476318717,23.483344554901123,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,770.0,14.6587655544281,0.0018860590644180775,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023226775228977203,19.98955798149109,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,0.019675523042678833,25.253593921661377,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,783.0,18.89213991165161,0.020155515521764755,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.0017734301509335637,19.946645259857178,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,711.0,13.74473237991333,0.0019676340743899345,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023224417120218277,20.108646631240845,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,0.019644586369395256,34.977800369262695,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,1072.0,25.911100149154663,0.02015398070216179,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.0017923329723998904,22.836333990097046,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,814.0,16.151919841766357,0.0017932606860995293,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023219646885991096,20.06518816947937,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.0231747068464756,25.161882877349854,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,787.0,19.003511667251587,-0.022347593680024147,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.0017925051506608725,22.71782398223877,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,703.0,13.65954041481018,0.0019205313874408603,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023227252066135406,19.87428331375122,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023264551535248756,31.391700744628906,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,784.0,19.34183645248413,-0.022868487983942032,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.0018172361887991428,26.86279320716858,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,788.0,15.320498704910278,0.001884497469291091,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02324589155614376,23.42083191871643,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.02317584678530693,22.121906042099,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,772.0,18.746158361434937,-0.0231308750808239,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.0017866163980215788,20.004014492034912,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,722.0,13.93188190460205,0.0017962043639272451,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023234736174345016,22.77916383743286,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023198889568448067,24.173389434814453,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,630.0,15.26037883758545,-0.02305009216070175,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.001821432844735682,25.02436637878418,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,696.0,13.467605829238892,0.001861919416114688,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023179691284894943,17.19993305206299,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.023228298872709274,22.293452739715576,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,790.0,18.912508249282837,-0.023190904408693314,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.0018114238046109676,24.616865158081055,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,805.0,15.60343050956726,0.0017882497049868107,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02326112799346447,25.518445014953613,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.0017997705144807696,32.45548129081726,80.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,632.0,15.28064513206482,-0.0016402513720095158,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.001834630616940558,29.643868684768677,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,789.0,15.181945085525513,0.0018349038437008858,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023220807313919067,20.033579111099243,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,-0.02312592789530754,25.787626028060913,40.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,925.0,22.33357882499695,-0.022942697629332542,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.10_n400_d3,0.008011587895452976,59.39121603965759,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,874.0,17.094626903533936,0.03141608089208603,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023251986131072044,25.943637371063232,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,-0.001707657240331173,26.169637441635132,40.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,932.0,22.67997980117798,-0.0015136259607970715,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.10_n400_d3,0.005544324871152639,58.682393312454224,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,886.0,17.237196445465088,0.03141462430357933,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023190146312117577,17.42497968673706,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,-0.02325754426419735,35.2032196521759,40.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,1087.0,26.221497058868408,-0.0227852463722229,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.10_n400_d3,0.015084872022271156,39.03971719741821,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,954.0,18.75157117843628,0.03140803053975105,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023262811824679375,28.21648645401001,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,0.06248389929533005,28.910212516784668,40.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,1069.0,25.467808485031128,0.06256334483623505,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.10_n400_d3,0.008438166230916977,59.955357789993286,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,879.0,17.186946630477905,0.03143119066953659,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.0231911800801754,17.350455045700073,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,0.01963801123201847,35.14011573791504,40.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,1080.0,26.346715450286865,0.02023407816886902,"[8, 4, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.10_n400_d3,0.007827899418771267,58.287933349609375,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,871.0,17.041027784347534,0.031433507800102234,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.02321019023656845,19.925488471984863,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,-0.023231251165270805,21.27645993232727,40.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,627.0,15.089953660964966,-0.023092666640877724,"[32, 16, 3]",1.8718467950820923,400
Energy_Bond_LJ,CG_Bond_LJ0.10_n400_d3,0.006527663208544254,58.38917827606201,,0.01,0.01,0.1,40,1e-06,40.0,9.999999999999999e-06,866.0,16.71672296524048,0.03143802657723427,,1.8718467950820923,400
Energy_Bond_LJ,Bond_LJ_n400_d3,-0.023210512474179268,19.892512798309326,,0.01,,0.1,40,1e-06,,,,,,,1.8718467950820923,400
Energy_Bond_LJ,GNN_Bond_LJ0.10_n400_d3,-0.023219037801027298,24.97498059272766,40.0,0.01,0.001,0.1,40,1e-06,40.0,9.999999999999999e-06,907.0,21.563228845596313,-0.023167809471488,"[32, 16, 3]",1.8718467950820923,400
